date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,r4_pred,category,champion_p_away,champion_p_draw,champion_p_home,r4_p_away,r4_p_draw,r4_p_home
2026-06-06,Bermuda,Cape Verde,3,0,Friendly,East Hartford,United States,True,0,0,2,2,D_Both_Wrong,0.05452564154394034,0.09335016209143472,0.8521241963646249,0.05245946409438246,0.10239472290668652,0.845145812998931
2026-06-06,Bolivia,Scotland,0,4,Friendly,Harrison,United States,True,2,2,2,2,A_Both_Correct,0.2612115181992794,0.26026239304601156,0.4785260887547092,0.2558085519749093,0.2677893041638761,0.47640214386121466
2026-06-06,Brazil,Egypt,2,1,Friendly,Cleveland,United States,True,0,0,0,0,A_Both_Correct,0.7345563367276146,0.18544697523598813,0.07999668803639728,0.7669717952107584,0.1561063112858686,0.07692189350337302
2026-06-06,Curaçao,Aruba,4,0,Friendly,Willemstad,Curaçao,False,0,0,0,0,A_Both_Correct,0.7506109627575396,0.181820229768477,0.06756880747398343,0.800188077557401,0.14390386288933002,0.05590805955326902
2026-06-06,Australia,Switzerland,1,1,Friendly,San Diego,United States,True,1,1,2,2,D_Both_Wrong,0.23311028596552763,0.2721014477032459,0.4947882663312265,0.24138488986847823,0.29011689167929267,0.46849821845222905
2026-06-07,Kosovo,Andorra,3,0,Friendly,Pristina,Kosovo,False,0,0,0,0,A_Both_Correct,0.8374057551497143,0.12370125672652539,0.038892988123760366,0.8023120732949153,0.13556885528256393,0.06211907142252089
2026-06-07,Denmark,Ukraine,2,1,Friendly,Odense,Denmark,False,0,0,0,0,A_Both_Correct,0.5225672888020784,0.26533416563387197,0.21209854556404967,0.5140008101998251,0.2766102577109523,0.20938893208922246
2026-06-07,Liechtenstein,Cyprus,0,2,Friendly,Vaduz,Liechtenstein,False,2,2,2,2,A_Both_Correct,0.12172765225999148,0.21714526273797924,0.6611270850020293,0.11259851217089162,0.2265115511803697,0.6608899366487387
2026-06-07,Jordan,Colombia,0,2,Friendly,San Diego,United States,True,2,2,2,2,A_Both_Correct,0.06865714833801237,0.15036283420410937,0.7809800174578783,0.09278835955532651,0.17097256336551425,0.7362390770791593
2026-06-07,Morocco,Norway,1,1,Friendly,Harrison,United States,True,1,1,0,2,D_Both_Wrong,0.3966159094190955,0.2769198022154067,0.3264642883654977,0.31226912273101787,0.3385361919658731,0.34919468530310904
2026-06-07,Ecuador,Guatemala,3,0,Friendly,Columbus,United States,True,0,0,0,0,A_Both_Correct,0.7716368163393237,0.17395609268673334,0.05440709097394294,0.800284816483414,0.1398793537868201,0.05983582972976581
2026-06-07,Croatia,Slovenia,2,1,Friendly,Varaždin,Croatia,False,0,0,0,0,A_Both_Correct,0.6796209977974346,0.21368090268199452,0.10669809952057091,0.6982354419538713,0.19848602388748998,0.10327853415863873
2026-06-07,Greece,Italy,0,1,Friendly,Heraklion,Greece,False,2,2,2,2,A_Both_Correct,0.2908680022524256,0.29686964664930926,0.41226235109826503,0.293889347686543,0.319034954608241,0.3870756977052161
2026-06-07,Afghanistan,Pakistan,0,2,Diamond Jubilee International Football Tournament,Malé,Maldives,True,2,2,0,0,D_Both_Wrong,0.6261875269759368,0.26254709886383465,0.11126537416022855,0.6143457652572143,0.2619646493930091,0.12368958534977666
2026-06-08,Mauritania,Niger,1,0,Friendly,Casablanca,Morocco,True,0,0,0,0,A_Both_Correct,0.3639263403096305,0.34057371467895553,0.2954999450114139,0.4262897377903545,0.319604970299424,0.25410529191022146
2026-06-08,Peru,Spain,1,3,Friendly,Puebla,Mexico,True,2,2,2,2,A_Both_Correct,0.07038051206272054,0.14445759727082158,0.7851618906664578,0.12518434681184734,0.19465696909846295,0.6801586840896897
2026-06-08,France,Northern Ireland,3,1,Friendly,Lille,France,False,0,0,0,0,A_Both_Correct,0.8165260597549595,0.14030043658708533,0.04317350365795511,0.7920925752486803,0.14897633969273638,0.05893108505858342
2026-06-08,Netherlands,Uzbekistan,2,1,Friendly,New York,United States,True,0,0,0,0,A_Both_Correct,0.5982702488202358,0.23244139710406037,0.1692883540757039,0.6827425929904729,0.18813915906858775,0.1291182479409394
2026-06-09,Togo,Benin,5,1,Friendly,Lomé,Togo,False,0,0,0,0,A_Both_Correct,0.4338936602273051,0.34902817829495963,0.21707816147773512,0.46462930682810827,0.3279320463673451,0.20743864680454657
2026-06-09,Iraq,Venezuela,0,2,Friendly,Bridgeview,United States,True,2,2,2,2,A_Both_Correct,0.2671863721134819,0.2868232943441327,0.44599033354238554,0.2010294935897907,0.24342637146944038,0.5555441349407689
2026-06-09,Liberia,Sierra Leone,3,1,Friendly,Monrovia,Liberia,False,0,0,0,0,A_Both_Correct,0.41149667438581444,0.3320346130698329,0.2564687125443527,0.3865323542865735,0.3453310621454555,0.26813658356797104
2026-06-09,Russia,Trinidad and Tobago,3,0,Friendly,Kaliningrad,Russia,False,0,0,0,0,A_Both_Correct,0.7900192664299422,0.15648388364548424,0.05349684992457342,0.854343201221626,0.10249971045488097,0.043157088323492986
2026-06-09,Estonia,Lithuania,1,0,Baltic Cup,Tallinn,Estonia,False,0,0,0,0,A_Both_Correct,0.5507263011092203,0.3052534292176916,0.1440202696730882,0.5453105776480124,0.2832380517289009,0.17145137062308677
2026-06-09,Latvia,Faroe Islands,0,1,Baltic Cup,Riga,Latvia,False,2,2,0,0,D_Both_Wrong,0.467699366838046,0.2941133815072044,0.23818725165474963,0.43955525634359716,0.314970515424238,0.24547422823216486
2026-06-09,Tajikistan,India,1,1,Friendly,Hisor,Tajikistan,False,1,1,0,0,D_Both_Wrong,0.5859226092887059,0.2754692775583155,0.13860811315297872,0.5916748137584044,0.25984902315111996,0.14847616309047562
2026-06-09,Saudi Arabia,Senegal,0,0,Friendly,San Antonio,United States,True,1,1,2,2,D_Both_Wrong,0.21757472959644283,0.2675963531634528,0.5148289172401044,0.24262029673001279,0.2521374212780042,0.505242281991983
2026-06-09,Kyrgyzstan,Palestine,0,0,Friendly,Bishkek,Kyrgyzstan,False,1,1,1,0,B_Regression_R4_Wrong,0.3197782097406629,0.3415284548532601,0.33869333540607693,0.36930074960135906,0.3381836062552399,0.2925156441434011
2026-06-09,Indonesia,Mozambique,1,0,Friendly,Jakarta,Indonesia,False,0,0,0,0,A_Both_Correct,0.5873253720954048,0.258581046741684,0.15409358116291125,0.5701816032295649,0.2647503624595505,0.16506803431088454
2026-06-09,Philippines,Myanmar,5,1,Tri-Nations Cup,Manila,Philippines,False,0,0,0,0,A_Both_Correct,0.6922241754151125,0.190493923117106,0.11728190146778152,0.6302777000397535,0.209375246718583,0.16034705324166346
2026-06-09,Ethiopia,Malawi,1,1,Friendly,Dire Dawa,Ethiopia,False,1,1,0,0,D_Both_Wrong,0.4302222566149795,0.32802667509549854,0.241751068289522,0.4382555060530054,0.3367629831772367,0.2249815107697579
2026-06-09,Equatorial Guinea,Comoros,0,1,Friendly,Marrakesh,Morocco,True,2,2,0,2,C_Rescued_R4_Correct,0.37520735712365455,0.26773250665079223,0.35706013622555327,0.31874124276295107,0.33668985417867003,0.3445689030583789
2026-06-09,DR Congo,Chile,1,2,Friendly,Orléans,France,True,2,2,2,2,A_Both_Correct,0.26275312233542863,0.3171653220157096,0.42008155564886174,0.23810878615691652,0.3245955929498227,0.4372956208932608
2026-06-09,China,Thailand,0,0,Friendly,Hangzhou,China,False,1,1,0,0,D_Both_Wrong,0.6073813800846977,0.2461397258064055,0.14647889410889675,0.5994752803805348,0.2773044411326651,0.12322027848680006
2026-06-09,Hungary,Kazakhstan,3,1,Friendly,Debrecen,Hungary,False,0,0,0,0,A_Both_Correct,0.761120243065763,0.15969511256187588,0.07918464437236129,0.797295407692818,0.13956135300464395,0.06314323930253794
2026-06-09,Cambodia,Hong Kong,2,0,Friendly,Phnom Penh,Cambodia,False,0,0,2,2,D_Both_Wrong,0.24418150684051038,0.29243408518373715,0.4633844079757526,0.2710452135559926,0.29097085248075705,0.43798393396325025
2026-06-09,Belarus,Burkina Faso,2,2,Friendly,Minsk,Belarus,False,1,1,0,0,D_Both_Wrong,0.4608368642069321,0.27837424561048196,0.2607888901825859,0.42497906388839496,0.30321268338002483,0.27180825273158016
2026-06-09,Azerbaijan,San Marino,2,1,Friendly,Szombathely,Hungary,True,0,0,0,0,A_Both_Correct,0.8351827656997765,0.1297040126686601,0.03511322163156347,0.9013717841841158,0.0668176493015151,0.03181056651436902
2026-06-09,Armenia,Moldova,1,1,Friendly,Yerevan,Armenia,False,1,1,0,0,D_Both_Wrong,0.5764313849978755,0.24906219328545234,0.1745064217166721,0.5793380135345363,0.2579963532439577,0.16266563322150598
2026-06-09,Argentina,Iceland,3,0,Friendly,Auburn,United States,True,0,0,0,0,A_Both_Correct,0.7970092847141238,0.15341596359710472,0.04957475168877143,0.7035463426706643,0.21597688024627523,0.0804767770830603
2026-06-09,Angola,Central African Republic,3,0,Friendly,Casablanca,Morocco,True,0,0,0,0,A_Both_Correct,0.623185106441083,0.25761310893370204,0.11920178462521491,0.6837632064254491,0.2299771060802239,0.08625968749432691
2026-06-10,Portugal,Nigeria,2,1,Friendly,Leiria,Portugal,False,0,0,0,0,A_Both_Correct,0.7181481766797259,0.17580698860173422,0.10604483471853994,0.7094813529148349,0.18263472638153896,0.10788392070362605
2026-06-10,Afghanistan,Pakistan,0,2,Diamond Jubilee International Football Tournament,Malé,Maldives,True,2,2,0,0,D_Both_Wrong,0.549324347260675,0.28268706009307576,0.16798859264624919,0.4965248449383284,0.28208287242471497,0.22139228263695665
2026-06-10,Bolivia,Algeria,0,4,Friendly,Kansas City,United States,True,2,2,2,2,A_Both_Correct,0.1347514341609982,0.2262645825610179,0.6389839832779839,0.20525287607182408,0.2735355748467672,0.5212115490814088
2026-06-10,England,Costa Rica,3,0,Friendly,Orlando,United States,True,0,0,0,0,A_Both_Correct,0.6994931261651649,0.19838657386158007,0.10212029997325492,0.7096358955535773,0.1993015332278358,0.09106257121858681
2026-06-11,Mexico,South Africa,2,0,FIFA World Cup,Mexico City,Mexico,False,0,0,0,0,A_Both_Correct,0.8097016671915893,0.14573634017783738,0.04456199263057347,0.7949930585250785,0.15346884268098787,0.05153809879393364
2026-06-11,South Korea,Czech Republic,2,1,FIFA World Cup,Zapopan,Mexico,True,0,0,0,0,A_Both_Correct,0.425181269488369,0.2679308909449437,0.30688783956668736,0.45190989792537434,0.27661798572048724,0.2714721163541385
2026-06-12,Canada,Bosnia and Herzegovina,1,1,FIFA World Cup,Toronto,Canada,False,1,1,0,0,D_Both_Wrong,0.7454902409103481,0.17789016798002838,0.07661959110962352,0.7183861918512288,0.18614809823815734,0.09546570991061402
2026-06-12,United States,Paraguay,4,1,FIFA World Cup,Inglewood,United States,False,0,0,0,0,A_Both_Correct,0.47048457486894074,0.27481406614923265,0.2547013589818266,0.44898608414274827,0.29031620082669674,0.2606977150305549
2026-06-13,Qatar,Switzerland,1,1,FIFA World Cup,Santa Clara,United States,True,1,1,2,2,D_Both_Wrong,0.08207393868841299,0.15759184435970905,0.7603342169518781,0.07385325765548706,0.13347472134206068,0.7926720210024523
2026-06-13,Brazil,Morocco,1,1,FIFA World Cup,East Rutherford,United States,True,1,1,0,0,D_Both_Wrong,0.6146214592501037,0.20793628880753126,0.177442251942365,0.5830592861708347,0.2409443494035586,0.1759963644256067
2026-06-13,Haiti,Scotland,0,1,FIFA World Cup,Foxborough,United States,True,2,2,2,2,A_Both_Correct,0.24269864897078627,0.23615236285546584,0.5211489881737478,0.201394026266986,0.23408956678616555,0.5645164069468485
2026-06-13,Australia,Turkey,2,0,FIFA World Cup,Vancouver,Canada,True,0,0,2,0,C_Rescued_R4_Correct,0.30668902036309126,0.26083908972820935,0.4324718899086995,0.4156642177755056,0.27521461141973014,0.3091211708047643
2026-06-14,Germany,Curaçao,7,1,FIFA World Cup,Houston,United States,True,0,0,0,0,A_Both_Correct,0.8631550215884747,0.09850960093509116,0.03833537747643423,0.8861947947869194,0.0809721745890746,0.032833030624006075
2026-06-14,Ivory Coast,Ecuador,1,0,FIFA World Cup,Philadelphia,United States,True,0,0,2,2,D_Both_Wrong,0.24459989293016465,0.30089064072927235,0.45450946634056305,0.18415946163587973,0.2609288517144178,0.5549116866497025
2026-06-14,Netherlands,Japan,2,2,FIFA World Cup,Arlington,United States,True,1,1,0,0,D_Both_Wrong,0.4095810873759192,0.29990025956851235,0.2905186530555684,0.4196073952428108,0.27408842394124994,0.3063041808159392
2026-06-14,Sweden,Tunisia,5,1,FIFA World Cup,Guadalupe,Mexico,True,0,0,0,0,A_Both_Correct,0.48886900793071947,0.22451823599770274,0.2866127560715777,0.4412263776610865,0.23791877226003053,0.320854850078883
2026-06-15,Spain,Cape Verde,0,0,FIFA World Cup,Atlanta,United States,True,1,1,0,0,D_Both_Wrong,0.8487434371017559,0.1066396507546593,0.0446169121435848,0.8752269696982389,0.08418422421408794,0.04058880608767319
2026-06-15,Saudi Arabia,Uruguay,1,1,FIFA World Cup,Miami Gardens,United States,True,1,1,2,2,D_Both_Wrong,0.13577540972133162,0.23720283887468155,0.6270217514039869,0.15534222597427974,0.22773361209563403,0.6169241619300863
2026-06-15,Iran,New Zealand,2,2,FIFA World Cup,Inglewood,United States,True,1,1,0,0,D_Both_Wrong,0.6554661829790943,0.2251268546704848,0.11940696235042084,0.5089042370302443,0.2962010364114562,0.19489472655829937
2026-06-15,Belgium,Egypt,1,1,FIFA World Cup,Seattle,United States,True,1,1,0,0,D_Both_Wrong,0.6642371468897621,0.20831519655111946,0.1274476565591186,0.700160633933875,0.1845710345471834,0.11526833151894175
2026-06-16,France,Senegal,3,1,FIFA World Cup,East Rutherford,United States,True,0,0,0,0,A_Both_Correct,0.630525012806564,0.21850635071701585,0.15096863647642011,0.6633195248886062,0.19781430805475436,0.1388661670566395
2026-06-16,Iraq,Norway,1,4,FIFA World Cup,Foxborough,United States,True,2,2,2,2,A_Both_Correct,0.22568429186711308,0.25978664863872475,0.5145290594941622,0.19907481612224295,0.24921373547528428,0.5517114484024728
2026-06-16,Argentina,Algeria,3,0,FIFA World Cup,Kansas City,United States,True,0,0,0,0,A_Both_Correct,0.7089780197623408,0.18848833906507992,0.10253364117257939,0.690279573797917,0.20564827676260844,0.10407214943947442
2026-06-16,Austria,Jordan,3,1,FIFA World Cup,Santa Clara,United States,True,0,0,0,0,A_Both_Correct,0.6447589033634027,0.2154551041640126,0.13978599247258475,0.5221835717257457,0.2739949431577548,0.20382148511649958
2026-06-17,England,Croatia,4,2,FIFA World Cup,Arlington,United States,True,0,0,0,0,A_Both_Correct,0.4418855364369551,0.3365163344854234,0.22159812907762155,0.41721519193896656,0.32678315874286795,0.2560016493181655
2026-06-17,Ghana,Panama,1,0,FIFA World Cup,Toronto,Canada,True,0,0,2,2,D_Both_Wrong,0.22456485416062208,0.26013301490120044,0.5153021309381774,0.25749751279946764,0.26633491702819373,0.4761675701723386
2026-06-17,Portugal,DR Congo,1,1,FIFA World Cup,Houston,United States,True,1,1,0,0,D_Both_Wrong,0.795793427573786,0.139420609754155,0.06478596267205898,0.7639414631643553,0.15880553243765022,0.07725300439799455
2026-06-17,Uzbekistan,Colombia,1,3,FIFA World Cup,Mexico City,Mexico,True,2,2,2,2,A_Both_Correct,0.1015368060301936,0.20719592406437887,0.6912672699054275,0.12872465174789,0.2237458540605542,0.6475294941915557
2026-06-18,Czech Republic,South Africa,1,1,FIFA World Cup,Atlanta,United States,True,1,1,0,0,D_Both_Wrong,0.5818654848793408,0.22811207130351496,0.19002244381714428,0.5528605870563966,0.2411196235754786,0.2060197893681247
2026-06-18,Mexico,South Korea,1,0,FIFA World Cup,Zapopan,Mexico,False,0,0,0,0,A_Both_Correct,0.5882074379599198,0.27018005083080676,0.14161251120927332,0.6235751598750287,0.2675133502325584,0.10891148989241292
2026-06-18,Switzerland,Bosnia and Herzegovina,4,1,FIFA World Cup,Inglewood,United States,True,0,0,0,0,A_Both_Correct,0.7287546926406012,0.1761387977509095,0.09510650960848928,0.7222828218614691,0.18172375079986705,0.09599342733866387
2026-06-18,Canada,Qatar,6,0,FIFA World Cup,Vancouver,Canada,False,0,0,0,0,A_Both_Correct,0.8026170603914455,0.1437766418632735,0.05360629774528095,0.831889270107205,0.11923911674277037,0.04887161315002462
2026-06-19,Turkey,Paraguay,0,1,FIFA World Cup,Santa Clara,United States,True,2,2,0,0,D_Both_Wrong,0.4402342894618126,0.27349773499879737,0.28626797553938993,0.3658853319761771,0.27715908100765896,0.35695558701616403
2026-06-19,Scotland,Morocco,0,1,FIFA World Cup,Foxborough,United States,True,2,2,2,2,A_Both_Correct,0.20321130256873332,0.2685404672853861,0.5282482301458806,0.24722443380581102,0.26646823608633113,0.48630733010785787
2026-06-19,Brazil,Haiti,3,0,FIFA World Cup,Philadelphia,United States,True,0,0,0,0,A_Both_Correct,0.8721631848796535,0.09315400308091445,0.03468281203943189,0.8660619799496814,0.09289471937226629,0.041043300678052244
2026-06-19,United States,Australia,2,0,FIFA World Cup,Seattle,United States,False,0,0,0,0,A_Both_Correct,0.4754418887892027,0.2655479193878384,0.25901019182295887,0.4602712774425551,0.2803093701886025,0.25941935236884234
2026-06-20,Tunisia,Japan,0,4,FIFA World Cup,Guadalupe,Mexico,True,2,2,2,2,A_Both_Correct,0.1270844134860261,0.20372645244135462,0.6691891340726193,0.150358382510376,0.23283302103491993,0.6168085964547042
2026-06-20,Netherlands,Sweden,5,1,FIFA World Cup,Houston,United States,True,0,0,0,0,A_Both_Correct,0.589016758575367,0.23765066668790136,0.17333257473673166,0.6556271335242885,0.19955994521416134,0.14481292126155015
2026-06-20,Germany,Ivory Coast,2,1,FIFA World Cup,Toronto,Canada,True,0,0,0,0,A_Both_Correct,0.6271955375358761,0.22654405250092735,0.14626040996319659,0.6026783725198697,0.25934113509940754,0.13798049238072282
2026-06-20,Ecuador,Curaçao,0,0,FIFA World Cup,Kansas City,United States,True,1,1,0,0,D_Both_Wrong,0.8383664668155818,0.12545551623196244,0.03617801695245577,0.8673715058424555,0.1010857159430122,0.03154277821453227
2026-06-21,Belgium,Iran,0,0,FIFA World Cup,Inglewood,United States,True,1,1,0,0,D_Both_Wrong,0.5274218720759507,0.23295660096643725,0.23962152695761205,0.5631256062795467,0.23226327203650168,0.20461112168395165
2026-06-21,New Zealand,Egypt,1,3,FIFA World Cup,Vancouver,Canada,True,2,2,2,0,B_Regression_R4_Wrong,0.26895693932134807,0.2655834269763285,0.4654596337023235,0.3818896009365715,0.27293164844659157,0.34517875061683706
2026-06-21,Spain,Saudi Arabia,4,0,FIFA World Cup,Atlanta,United States,True,0,0,0,0,A_Both_Correct,0.8196927396484871,0.1256617525681101,0.05464550778340281,0.7967642681969475,0.13457926707755843,0.0686564647254943
2026-06-21,Uruguay,Cape Verde,2,2,FIFA World Cup,Miami Gardens,United States,True,1,1,0,0,D_Both_Wrong,0.7540218861438702,0.1604346843001177,0.08554342955601225,0.7410198761225664,0.17793226914233798,0.08104785473509553
2026-06-22,Jordan,Algeria,1,2,FIFA World Cup,Santa Clara,United States,True,2,2,2,2,A_Both_Correct,0.15634911476404847,0.24554376008510403,0.5981071251508475,0.19934107733832723,0.23232848199765702,0.5683304406640157
2026-06-22,France,Iraq,3,0,FIFA World Cup,Philadelphia,United States,True,0,0,0,0,A_Both_Correct,0.8204102098800942,0.12651986986966762,0.053069920250238205,0.84290212997982,0.09944397719463988,0.057653892825540155
2026-06-22,Norway,Senegal,3,2,FIFA World Cup,East Rutherford,United States,True,0,0,0,0,A_Both_Correct,0.4412322638809556,0.2667456832703689,0.29202205284867555,0.43006808413089237,0.26059340902132977,0.30933850684777786
2026-06-22,Argentina,Austria,2,0,FIFA World Cup,Arlington,United States,True,0,0,0,0,A_Both_Correct,0.7019808588495007,0.19931988265634468,0.09869925849415478,0.657064559314412,0.22288802756548937,0.12004741312009858
2026-06-23,Portugal,Uzbekistan,5,0,FIFA World Cup,Houston,United States,True,0,0,0,0,A_Both_Correct,0.7080569488039516,0.195622271017593,0.09632078017845529,0.7021642714434977,0.1881530518614183,0.10968267669508398
2026-06-23,Colombia,DR Congo,1,0,FIFA World Cup,Zapopan,Mexico,True,0,0,0,0,A_Both_Correct,0.7926196579957082,0.13939300153689305,0.06798734046739877,0.7800660268332212,0.14819933223542928,0.07173464093134946
2026-06-23,England,Ghana,0,0,FIFA World Cup,Foxborough,United States,True,1,1,0,0,D_Both_Wrong,0.7963640066512075,0.1452302582101658,0.05840573513862662,0.7681892667302039,0.16112647767456342,0.07068425559523263
